"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities"
"1500000US490351133093","Block Group 3, Census Tract 1133.09, Salt Lake County, Utah","4","0","0","0","0","0","4","0","0","4"
"1500000US490351133101","Block Group 1, Census Tract 1133.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351133102","Block Group 2, Census Tract 1133.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351133103","Block Group 3, Census Tract 1133.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351133111","Block Group 1, Census Tract 1133.11, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351133112","Block Group 2, Census Tract 1133.11, Salt Lake County, Utah","18","0","0","0","0","0","18","0","0","18"
"1500000US490351133121","Block Group 1, Census Tract 1133.12, Salt Lake County, Utah","25","25","0","25","0","0","0","0","0","0"
"1500000US490351133122","Block Group 2, Census Tract 1133.12, Salt Lake County, Utah","73","21","0","0","21","0","52","0","0","52"
"1500000US490351133123","Block Group 3, Census Tract 1133.12, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351133131","Block Group 1, Census Tract 1133.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351133132","Block Group 2, Census Tract 1133.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351133133","Block Group 3, Census Tract 1133.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351133141","Block Group 1, Census Tract 1133.14, Salt Lake County, Utah","41","0","0","0","0","0","41","0","0","41"
"1500000US490351133142","Block Group 2, Census Tract 1133.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134061","Block Group 1, Census Tract 1134.06, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134062","Block Group 2, Census Tract 1134.06, Salt Lake County, Utah","87","87","0","0","87","0","0","0","0","0"
"1500000US490351134063","Block Group 3, Census Tract 1134.06, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134081","Block Group 1, Census Tract 1134.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134082","Block Group 2, Census Tract 1134.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134083","Block Group 3, Census Tract 1134.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134091","Block Group 1, Census Tract 1134.09, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134092","Block Group 2, Census Tract 1134.09, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134093","Block Group 3, Census Tract 1134.09, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134101","Block Group 1, Census Tract 1134.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134102","Block Group 2, Census Tract 1134.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134103","Block Group 3, Census Tract 1134.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134104","Block Group 4, Census Tract 1134.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134111","Block Group 1, Census Tract 1134.11, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134112","Block Group 2, Census Tract 1134.11, Salt Lake County, Utah","16","0","0","0","0","0","16","0","0","16"
"1500000US490351134121","Block Group 1, Census Tract 1134.12, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134122","Block Group 2, Census Tract 1134.12, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134131","Block Group 1, Census Tract 1134.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134132","Block Group 2, Census Tract 1134.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134133","Block Group 3, Census Tract 1134.13, Salt Lake County, Utah","15","0","0","0","0","0","15","0","0","15"
"1500000US490351134141","Block Group 1, Census Tract 1134.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134142","Block Group 2, Census Tract 1134.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134143","Block Group 3, Census Tract 1134.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134144","Block Group 4, Census Tract 1134.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134151","Block Group 1, Census Tract 1134.15, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134152","Block Group 2, Census Tract 1134.15, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351134153","Block Group 3, Census Tract 1134.15, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135051","Block Group 1, Census Tract 1135.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135052","Block Group 2, Census Tract 1135.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135053","Block Group 3, Census Tract 1135.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135054","Block Group 4, Census Tract 1135.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135091","Block Group 1, Census Tract 1135.09, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135092","Block Group 2, Census Tract 1135.09, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135093","Block Group 3, Census Tract 1135.09, Salt Lake County, Utah","9","0","0","0","0","0","9","0","0","9"
"1500000US490351135094","Block Group 4, Census Tract 1135.09, Salt Lake County, Utah","12","0","0","0","0","0","12","0","0","12"
"1500000US490351135101","Block Group 1, Census Tract 1135.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135102","Block Group 2, Census Tract 1135.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135103","Block Group 3, Census Tract 1135.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135111","Block Group 1, Census Tract 1135.11, Salt Lake County, Utah","10","0","0","0","0","0","10","0","0","10"
"1500000US490351135112","Block Group 2, Census Tract 1135.11, Salt Lake County, Utah","6","0","0","0","0","0","6","0","0","6"
"1500000US490351135121","Block Group 1, Census Tract 1135.12, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135122","Block Group 2, Census Tract 1135.12, Salt Lake County, Utah","13","0","0","0","0","0","13","0","0","13"
"1500000US490351135131","Block Group 1, Census Tract 1135.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135132","Block Group 2, Census Tract 1135.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135133","Block Group 3, Census Tract 1135.13, Salt Lake County, Utah","118","109","0","0","109","0","9","0","0","9"
"1500000US490351135141","Block Group 1, Census Tract 1135.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135142","Block Group 2, Census Tract 1135.14, Salt Lake County, Utah","11","0","0","0","0","0","11","0","0","11"
"1500000US490351135143","Block Group 3, Census Tract 1135.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135144","Block Group 4, Census Tract 1135.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135151","Block Group 1, Census Tract 1135.15, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135152","Block Group 2, Census Tract 1135.15, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135153","Block Group 3, Census Tract 1135.15, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135201","Block Group 1, Census Tract 1135.20, Salt Lake County, Utah","12","0","0","0","0","0","12","0","0","12"
"1500000US490351135202","Block Group 2, Census Tract 1135.20, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135211","Block Group 1, Census Tract 1135.21, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135212","Block Group 2, Census Tract 1135.21, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135213","Block Group 3, Census Tract 1135.21, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135214","Block Group 4, Census Tract 1135.21, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135221","Block Group 1, Census Tract 1135.22, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135222","Block Group 2, Census Tract 1135.22, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135231","Block Group 1, Census Tract 1135.23, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135232","Block Group 2, Census Tract 1135.23, Salt Lake County, Utah","14","0","0","0","0","0","14","0","0","14"
"1500000US490351135233","Block Group 3, Census Tract 1135.23, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135234","Block Group 4, Census Tract 1135.23, Salt Lake County, Utah","61","61","0","0","61","0","0","0","0","0"
"1500000US490351135261","Block Group 1, Census Tract 1135.26, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135262","Block Group 2, Census Tract 1135.26, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135263","Block Group 3, Census Tract 1135.26, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135271","Block Group 1, Census Tract 1135.27, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135272","Block Group 2, Census Tract 1135.27, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135273","Block Group 3, Census Tract 1135.27, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135281","Block Group 1, Census Tract 1135.28, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135282","Block Group 2, Census Tract 1135.28, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135283","Block Group 3, Census Tract 1135.28, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135321","Block Group 1, Census Tract 1135.32, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135322","Block Group 2, Census Tract 1135.32, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135331","Block Group 1, Census Tract 1135.33, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135332","Block Group 2, Census Tract 1135.33, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135333","Block Group 3, Census Tract 1135.33, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135361","Block Group 1, Census Tract 1135.36, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135362","Block Group 2, Census Tract 1135.36, Salt Lake County, Utah","14","0","0","0","0","0","14","0","0","14"
"1500000US490351135371","Block Group 1, Census Tract 1135.37, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135372","Block Group 2, Census Tract 1135.37, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135381","Block Group 1, Census Tract 1135.38, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135382","Block Group 2, Census Tract 1135.38, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135391","Block Group 1, Census Tract 1135.39, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135392","Block Group 2, Census Tract 1135.39, Salt Lake County, Utah","38","0","0","0","0","0","38","0","0","38"
"1500000US490351135401","Block Group 1, Census Tract 1135.40, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135402","Block Group 2, Census Tract 1135.40, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135411","Block Group 1, Census Tract 1135.41, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135421","Block Group 1, Census Tract 1135.42, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135431","Block Group 1, Census Tract 1135.43, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135432","Block Group 2, Census Tract 1135.43, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135441","Block Group 1, Census Tract 1135.44, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135442","Block Group 2, Census Tract 1135.44, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351135451","Block Group 1, Census Tract 1135.45, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351136001","Block Group 1, Census Tract 1136, Salt Lake County, Utah","2","0","0","0","0","0","2","0","0","2"
"1500000US490351136002","Block Group 2, Census Tract 1136, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351136003","Block Group 3, Census Tract 1136, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351136004","Block Group 4, Census Tract 1136, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351137011","Block Group 1, Census Tract 1137.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351137012","Block Group 2, Census Tract 1137.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351137013","Block Group 3, Census Tract 1137.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351137021","Block Group 1, Census Tract 1137.02, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351137022","Block Group 2, Census Tract 1137.02, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351138011","Block Group 1, Census Tract 1138.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351138012","Block Group 2, Census Tract 1138.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351138013","Block Group 3, Census Tract 1138.01, Salt Lake County, Utah","10","0","0","0","0","0","10","0","0","10"
"1500000US490351138014","Block Group 4, Census Tract 1138.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351138021","Block Group 1, Census Tract 1138.02, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351138022","Block Group 2, Census Tract 1138.02, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351138023","Block Group 3, Census Tract 1138.02, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351138041","Block Group 1, Census Tract 1138.04, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351138042","Block Group 2, Census Tract 1138.04, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351138051","Block Group 1, Census Tract 1138.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351138052","Block Group 2, Census Tract 1138.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351138053","Block Group 3, Census Tract 1138.05, Salt Lake County, Utah","14","14","0","14","0","0","0","0","0","0"
"1500000US490351139031","Block Group 1, Census Tract 1139.03, Salt Lake County, Utah","11","11","0","11","0","0","0","0","0","0"
"1500000US490351139032","Block Group 2, Census Tract 1139.03, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139033","Block Group 3, Census Tract 1139.03, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139041","Block Group 1, Census Tract 1139.04, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139042","Block Group 2, Census Tract 1139.04, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139043","Block Group 3, Census Tract 1139.04, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139044","Block Group 4, Census Tract 1139.04, Salt Lake County, Utah","9","0","0","0","0","0","9","0","0","9"
"1500000US490351139051","Block Group 1, Census Tract 1139.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139052","Block Group 2, Census Tract 1139.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139053","Block Group 3, Census Tract 1139.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139054","Block Group 4, Census Tract 1139.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139061","Block Group 1, Census Tract 1139.06, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139062","Block Group 2, Census Tract 1139.06, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139063","Block Group 3, Census Tract 1139.06, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139081","Block Group 1, Census Tract 1139.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139082","Block Group 2, Census Tract 1139.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139083","Block Group 3, Census Tract 1139.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351139091","Block Group 1, Census Tract 1139.09, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351140001","Block Group 1, Census Tract 1140, Salt Lake County, Utah","123","0","0","0","0","0","123","90","0","33"
"1500000US490351140002","Block Group 2, Census Tract 1140, Salt Lake County, Utah","45","0","0","0","0","0","45","0","0","45"
"1500000US490351140003","Block Group 3, Census Tract 1140, Salt Lake County, Utah","397","0","0","0","0","0","397","0","0","397"
"1500000US490351141001","Block Group 1, Census Tract 1141, Salt Lake County, Utah","252","0","0","0","0","0","252","151","0","101"
"1500000US490351141002","Block Group 2, Census Tract 1141, Salt Lake County, Utah","3","0","0","0","0","0","3","0","0","3"
"1500000US490351142001","Block Group 1, Census Tract 1142, Salt Lake County, Utah","4","0","0","0","0","0","4","0","0","4"
"1500000US490351142002","Block Group 2, Census Tract 1142, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351143011","Block Group 1, Census Tract 1143.01, Salt Lake County, Utah","16","0","0","0","0","0","16","0","0","16"
"1500000US490351143012","Block Group 2, Census Tract 1143.01, Salt Lake County, Utah","1","0","0","0","0","0","1","0","0","1"
"1500000US490351143013","Block Group 3, Census Tract 1143.01, Salt Lake County, Utah","72","28","28","0","0","0","44","0","0","44"
"1500000US490351143014","Block Group 4, Census Tract 1143.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351143021","Block Group 1, Census Tract 1143.02, Salt Lake County, Utah","70","70","0","0","70","0","0","0","0","0"
"1500000US490351143031","Block Group 1, Census Tract 1143.03, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351143032","Block Group 2, Census Tract 1143.03, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351143033","Block Group 3, Census Tract 1143.03, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351143041","Block Group 1, Census Tract 1143.04, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351143042","Block Group 2, Census Tract 1143.04, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351143043","Block Group 3, Census Tract 1143.04, Salt Lake County, Utah","18","0","0","0","0","0","18","0","0","18"
"1500000US490351145001","Block Group 1, Census Tract 1145, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351145002","Block Group 2, Census Tract 1145, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351145003","Block Group 3, Census Tract 1145, Salt Lake County, Utah","104","71","71","0","0","0","33","0","0","33"
"1500000US490351146011","Block Group 1, Census Tract 1146.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351146012","Block Group 2, Census Tract 1146.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351146013","Block Group 3, Census Tract 1146.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351146021","Block Group 1, Census Tract 1146.02, Salt Lake County, Utah","56","27","0","0","27","0","29","0","0","29"
"1500000US490351147001","Block Group 1, Census Tract 1147, Salt Lake County, Utah","3","0","0","0","0","0","3","0","0","3"
"1500000US490351147002","Block Group 2, Census Tract 1147, Salt Lake County, Utah","10","0","0","0","0","0","10","0","0","10"
"1500000US490351148001","Block Group 1, Census Tract 1148, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351148002","Block Group 2, Census Tract 1148, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351148003","Block Group 3, Census Tract 1148, Salt Lake County, Utah","197","0","0","0","0","0","197","197","0","0"
"1500000US490351151071","Block Group 1, Census Tract 1151.07, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351151072","Block Group 2, Census Tract 1151.07, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351151073","Block Group 3, Census Tract 1151.07, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351151081","Block Group 1, Census Tract 1151.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351151082","Block Group 2, Census Tract 1151.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351151091","Block Group 1, Census Tract 1151.09, Salt Lake County, Utah","32","0","0","0","0","0","32","32","0","0"
"1500000US490351152101","Block Group 1, Census Tract 1152.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351152111","Block Group 1, Census Tract 1152.11, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351152112","Block Group 2, Census Tract 1152.11, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351152113","Block Group 3, Census Tract 1152.11, Salt Lake County, Utah","145","129","0","129","0","0","16","0","0","16"
"1500000US490359800001","Block Group 1, Census Tract 9800, Salt Lake County, Utah","1","0","0","0","0","0","1","0","0","1"
"1500000US490359801001","Block Group 1, Census Tract 9801, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001021","Block Group 1, Census Tract 1.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001022","Block Group 2, Census Tract 1.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001023","Block Group 3, Census Tract 1.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001024","Block Group 4, Census Tract 1.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001031","Block Group 1, Census Tract 1.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001032","Block Group 2, Census Tract 1.03, Utah County, Utah","10","0","0","0","0","0","10","0","0","10"
"1500000US490490001033","Block Group 3, Census Tract 1.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001034","Block Group 4, Census Tract 1.03, Utah County, Utah","11","0","0","0","0","0","11","0","0","11"
"1500000US490490001041","Block Group 1, Census Tract 1.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001042","Block Group 2, Census Tract 1.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001043","Block Group 3, Census Tract 1.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001051","Block Group 1, Census Tract 1.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001052","Block Group 2, Census Tract 1.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490001053","Block Group 3, Census Tract 1.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002031","Block Group 1, Census Tract 2.03, Utah County, Utah","58","58","0","0","58","0","0","0","0","0"
"1500000US490490002032","Block Group 2, Census Tract 2.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002033","Block Group 3, Census Tract 2.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002051","Block Group 1, Census Tract 2.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002052","Block Group 2, Census Tract 2.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002053","Block Group 3, Census Tract 2.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002061","Block Group 1, Census Tract 2.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002062","Block Group 2, Census Tract 2.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002071","Block Group 1, Census Tract 2.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002072","Block Group 2, Census Tract 2.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002081","Block Group 1, Census Tract 2.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002082","Block Group 2, Census Tract 2.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490002083","Block Group 3, Census Tract 2.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490004001","Block Group 1, Census Tract 4, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490004002","Block Group 2, Census Tract 4, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490004003","Block Group 3, Census Tract 4, Utah County, Utah","59","59","0","0","59","0","0","0","0","0"
"1500000US490490005041","Block Group 1, Census Tract 5.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005042","Block Group 2, Census Tract 5.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005043","Block Group 3, Census Tract 5.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005051","Block Group 1, Census Tract 5.05, Utah County, Utah","3","0","0","0","0","0","3","0","0","3"
"1500000US490490005052","Block Group 2, Census Tract 5.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005053","Block Group 3, Census Tract 5.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005061","Block Group 1, Census Tract 5.06, Utah County, Utah","10","0","0","0","0","0","10","0","0","10"
